x_axis,Intensity,Error
1.009999999999999964e+01,8.025291436000000500e-01,2.670050507000000239e-01
1.030000000000000071e+01,8.699821237999999513e-01,2.703711039999999732e-01
1.050000000000000000e+01,1.370426090000000041e+00,3.867754701000000184e-01
1.069999999999999929e+01,2.399424865999999934e+00,5.212965061000000011e-01
1.090000000000000036e+01,3.484218193999999880e+00,6.704256847999999769e-01
1.109999999999999964e+01,4.723545907000000099e+00,7.199695365999999597e-01
1.130000000000000071e+01,7.433632034999999583e+00,8.876357294000000175e-01
1.150000000000000000e+01,1.153847382999999915e+01,1.151745792999999907e+00
1.169999999999999929e+01,1.673993172000000129e+01,1.423578360000000043e+00
1.190000000000000036e+01,1.893690683000000163e+01,1.564610247000000065e+00
1.209999999999999964e+01,1.608178921000000017e+01,1.444785285000000030e+00
1.230000000000000071e+01,1.068988221000000038e+01,1.057826920999999976e+00
1.250000000000000000e+01,3.077182559000000150e+00,4.508780465000000182e-01
1.269999999999999929e+01,1.697721357000000042e+00,3.774513407999999792e-01
1.290000000000000036e+01,2.224173077000000109e+00,3.594801635000000051e-01
1.309999999999999964e+01,2.237886556999999943e+00,3.377179518999999797e-01
1.330000000000000071e+01,5.071975109000000259e+00,5.710704074000000352e-01
1.350000000000000000e+01,8.890126392999999183e+00,7.888844314999999829e-01
1.369999999999999929e+01,1.211418598000000024e+01,9.498530254999999478e-01
1.390000000000000036e+01,1.388212223999999928e+01,1.068526478999999973e+00
1.409999999999999964e+01,8.264136064000000559e+00,7.601548784999999642e-01
1.430000000000000071e+01,3.579487360999999979e+00,4.188524315000000109e-01
1.450000000000000000e+01,8.289959462999999529e-01,1.502442747000000134e-01
1.469999999999999929e+01,3.042666893000000039e-01,3.396778810000000010e-02
1.490000000000000036e+01,4.990286407999999785e-01,1.909412531999999940e-01
1.509999999999999964e+01,3.303161468999999961e-01,3.605483990000000333e-02
1.530000000000000071e+01,3.280310201000000148e-01,6.615855561000000273e-02
1.550000000000000000e+01,2.977380365999999778e-01,3.590277638000000104e-02
1.569999999999999929e+01,3.219129971999999951e-01,8.292038130999999923e-02
1.590000000000000036e+01,2.647451039000000006e-01,3.307503166999999772e-02
1.610000000000000142e+01,3.050573058000000115e-01,3.570214552999999985e-02
1.630000000000000071e+01,1.878799405999999894e-01,2.636960328000000076e-02
1.650000000000000000e+01,3.110898053000000218e-01,3.803597514999999818e-02
1.669999999999999929e+01,5.336536450000000098e-01,2.657881483000000267e-01
1.689999999999999858e+01,2.939316566999999880e-01,3.395685352999999740e-02
1.710000000000000142e+01,3.477526289000000270e-01,6.276788379000000639e-02
1.730000000000000071e+01,2.274540529000000089e-01,2.858306160999999831e-02
1.750000000000000000e+01,2.850840570000000018e-01,3.243580969999999841e-02
1.769999999999999929e+01,5.401017633000000373e-01,1.869637470000000135e-01
1.789999999999999858e+01,2.945190576999999754e-01,3.359155658000000100e-02
1.810000000000000142e+01,2.649093533999999917e-01,3.188044711000000142e-02
1.830000000000000071e+01,2.489835214999999990e-01,3.084195059000000017e-02
1.850000000000000000e+01,3.791614912999999865e-01,7.503514715999999585e-02
1.869999999999999929e+01,1.369112990000000085e+00,3.178292350999999960e-01
1.889999999999999858e+01,2.157997605999999902e+00,4.233091234999999952e-01
1.910000000000000142e+01,3.653336029000000096e+00,5.417395729999999743e-01
1.930000000000000071e+01,8.414864077000000719e+00,9.372477178000000464e-01
1.950000000000000000e+01,1.112299207000000045e+01,1.100234943000000021e+00
1.969999999999999929e+01,1.175594260999999996e+01,1.192670144000000043e+00
1.989999999999999858e+01,8.918130773999999761e+00,9.857359055000000092e-01
2.010000000000000142e+01,4.470093901000000258e+00,6.112232386000000517e-01
2.030000000000000071e+01,1.140919631999999906e+00,2.188904455000000027e-01
2.050000000000000000e+01,3.268114732999999883e-01,4.702478103999999798e-02
2.069999999999999929e+01,4.377847839999999824e-01,1.592204597999999915e-01
2.089999999999999858e+01,3.503563181000000082e-01,3.799254511999999862e-02
2.110000000000000142e+01,3.210422829999999839e-01,5.716153538999999700e-02
2.130000000000000071e+01,2.671073782000000230e-01,3.215436924000000113e-02
2.150000000000000000e+01,3.019042243999999764e-01,3.776072493999999696e-02
2.169999999999999929e+01,3.510300451999999738e-01,7.745027075999999511e-02
2.189999999999999858e+01,3.972548296999999784e-01,1.108317142000000005e-01
2.210000000000000142e+01,6.919177774000000447e-01,2.453976931999999889e-01
2.230000000000000071e+01,1.571244102999999948e+00,4.895829268999999928e-01
2.250000000000000000e+01,4.299379055000000172e+00,8.183488426999999676e-01
2.269999999999999929e+01,9.485979079999999897e+00,1.269301283999999974e+00
2.289999999999999858e+01,1.174959033000000019e+01,1.456024358000000074e+00
2.310000000000000142e+01,1.674148290999999844e+01,1.840267928999999913e+00
2.330000000000000071e+01,2.101185339999999968e+01,2.055320631999999925e+00
2.350000000000000000e+01,8.892246870999999331e+00,1.192541861000000036e+00
2.369999999999999929e+01,5.231341495999999758e+00,6.739525382000000064e-01
2.389999999999999858e+01,5.273096084999999711e+00,6.024256206000000446e-01
2.410000000000000142e+01,5.172671493000000176e+00,5.340843134999999631e-01
2.430000000000000071e+01,6.166479584000000180e+00,5.894378050999999896e-01
2.450000000000000000e+01,4.060962533999999735e+00,4.627248187999999929e-01
2.469999999999999929e+01,1.209522348999999997e+00,1.947056785999999873e-01
2.489999999999999858e+01,5.223231595999999755e-01,7.895399308999999366e-02
2.510000000000000142e+01,2.642252620000000163e-01,3.309651158000000148e-02
2.530000000000000071e+01,2.658509558000000106e-01,3.034014637999999861e-02
2.550000000000000000e+01,2.674966290999999941e-01,2.947731405999999901e-02
2.569999999999999929e+01,3.563156189999999723e-01,6.591876465000000296e-02
2.589999999999999858e+01,2.890205915999999875e-01,3.392328306999999737e-02
2.610000000000000142e+01,3.330904001000000170e-01,3.415729883000000189e-02
2.630000000000000071e+01,3.046538322999999826e-01,4.968657124999999869e-02
2.650000000000000000e+01,3.002547356999999972e-01,3.524698678000000307e-02
2.669999999999999929e+01,2.827147220999999822e-01,3.283451576000000205e-02
2.689999999999999858e+01,2.846415438000000075e-01,3.214721053999999856e-02
2.710000000000000142e+01,5.650192748000000265e-01,1.498284300000000124e-01
2.730000000000000071e+01,5.880648690999999983e-01,8.911236393999999450e-02
2.750000000000000000e+01,1.483884702999999972e+00,2.009065375999999903e-01
2.769999999999999929e+01,2.834654809999999969e+00,3.052500645999999818e-01
2.789999999999999858e+01,3.288593797999999957e+00,3.373518249999999941e-01
2.810000000000000142e+01,3.038573328000000018e+00,3.618332154000000189e-01
2.830000000000000071e+01,2.298261091000000089e+00,2.724290788000000019e-01
2.850000000000000000e+01,1.055896197999999897e+00,1.459295945999999899e-01
