x_axis,Intensity,Error
1.009999999999999964e+01,4.197213483000000167e+01,5.213607318000000213e+00
1.030000000000000071e+01,4.556334135000000174e+01,5.547487531999999888e+00
1.050000000000000000e+01,5.079942491999999987e+01,5.568174232999999695e+00
1.069999999999999929e+01,5.385440678999999875e+01,6.065274432999999910e+00
1.090000000000000036e+01,4.774208544999999759e+01,5.312033313999999784e+00
1.109999999999999964e+01,5.190285664999999682e+01,5.836553920000000062e+00
1.130000000000000071e+01,4.284205896000000280e+01,5.138452850000000183e+00
1.150000000000000000e+01,5.014148480000000063e+01,5.451472683000000430e+00
1.169999999999999929e+01,5.732423393999999917e+01,5.969112818000000154e+00
1.190000000000000036e+01,5.147171846999999900e+01,5.916369292999999807e+00
1.209999999999999964e+01,5.122806967999999728e+01,5.864246861999999894e+00
1.230000000000000071e+01,4.428752894000000140e+01,5.246835378000000105e+00
1.250000000000000000e+01,5.764079920999999729e+01,6.161061899999999980e+00
1.269999999999999929e+01,5.540350818999999660e+01,5.931752373000000134e+00
1.290000000000000036e+01,5.391290581999999887e+01,5.774280119000000155e+00
1.309999999999999964e+01,5.403302390999999716e+01,6.071566243000000362e+00
1.330000000000000071e+01,4.941896343999999885e+01,5.890119814000000176e+00
1.350000000000000000e+01,4.807092396000000178e+01,5.445914837000000119e+00
1.369999999999999929e+01,5.158792167000000006e+01,5.803994645000000396e+00
1.390000000000000036e+01,6.026864606000000180e+01,6.226457966999999982e+00
1.409999999999999964e+01,5.162126116000000309e+01,5.494888543000000070e+00
1.430000000000000071e+01,5.028973845000000154e+01,5.537539995000000381e+00
1.450000000000000000e+01,5.851609762999999731e+01,5.980132579000000170e+00
1.469999999999999929e+01,5.202767047999999761e+01,5.677663665999999942e+00
1.490000000000000036e+01,5.276987350000000276e+01,5.680647405000000205e+00
1.509999999999999964e+01,5.927180151000000308e+01,6.183282621000000034e+00
1.530000000000000071e+01,5.019785401000000036e+01,5.442770040000000087e+00
1.550000000000000000e+01,6.177070305000000161e+01,6.900052904999999903e+00
1.569999999999999929e+01,5.507242163000000090e+01,5.851263358999999831e+00
1.590000000000000036e+01,5.979081030999999768e+01,6.198384279999999968e+00
1.610000000000000142e+01,5.906799378000000189e+01,5.965284314999999893e+00
1.630000000000000071e+01,5.950543732999999946e+01,6.390377813999999823e+00
1.650000000000000000e+01,5.585585248000000291e+01,5.885610855000000363e+00
1.669999999999999929e+01,6.435155262000000675e+01,6.428283405000000172e+00
1.689999999999999858e+01,5.635561539999999781e+01,6.195146309000000073e+00
1.710000000000000142e+01,7.208771393000000671e+01,6.932177186999999741e+00
1.730000000000000071e+01,5.339331557999999944e+01,5.854067006000000184e+00
1.750000000000000000e+01,6.420106153999999776e+01,6.497599056000000317e+00
1.769999999999999929e+01,5.671720748999999984e+01,5.958316261000000225e+00
1.789999999999999858e+01,6.044237024000000247e+01,6.038836050999999649e+00
1.810000000000000142e+01,6.281344954000000058e+01,6.448626684999999803e+00
1.830000000000000071e+01,6.653235350999999298e+01,6.689967300000000172e+00
1.850000000000000000e+01,7.694094133000000113e+01,7.174663685999999707e+00
1.869999999999999929e+01,5.972228230999999710e+01,5.922919248000000358e+00
1.889999999999999858e+01,6.486183603000000630e+01,6.232256053999999601e+00
1.910000000000000142e+01,6.903445739000000003e+01,7.021309708000000427e+00
1.930000000000000071e+01,6.881491388000000597e+01,6.750767126000000395e+00
1.950000000000000000e+01,5.579952097999999694e+01,5.864866036999999643e+00
1.969999999999999929e+01,6.373974908999999656e+01,6.403119581000000338e+00
1.989999999999999858e+01,5.539412189000000097e+01,6.225411667999999565e+00
2.010000000000000142e+01,6.649565429999999822e+01,6.350017815000000176e+00
2.030000000000000071e+01,6.013032600999999744e+01,5.989664295999999943e+00
2.050000000000000000e+01,6.966654864999999575e+01,6.626285421999999592e+00
2.069999999999999929e+01,6.594062900999999499e+01,6.416591649999999980e+00
2.089999999999999858e+01,7.422440018999999722e+01,6.996376623999999822e+00
