x_axis,Intensity,Error
1.009999999999999964e+01,2.455537611000000009e+00,1.773777358000000026e+00
1.030000000000000071e+01,2.502957417000000184e+00,1.920139660000000026e+00
1.050000000000000000e+01,8.713978300999999149e+00,6.848335997999999591e+00
1.069999999999999929e+01,9.725161643999999939e+00,4.822860428000000255e+00
1.090000000000000036e+01,9.247714590999999373e+00,6.774293504000000077e+00
1.109999999999999964e+01,3.184687331000000121e+00,1.813615779999999900e+00
1.130000000000000071e+01,2.803212762999999885e+00,2.142432160999999891e+00
1.150000000000000000e+01,1.133310116000000001e+01,7.580705297999999814e+00
1.169999999999999929e+01,3.438161313000000163e+00,2.281859059999999939e+00
1.190000000000000036e+01,2.720186666000000031e+00,1.804689108999999902e+00
1.209999999999999964e+01,6.894419678000000218e+00,4.292960910999999768e+00
1.230000000000000071e+01,4.591224576999999862e-01,3.771566874999999763e-01
1.250000000000000000e+01,5.719117135000000296e+00,4.891899451999999648e+00
1.269999999999999929e+01,1.349905226999999996e+01,6.122988044999999602e+00
1.290000000000000036e+01,5.584122781999999674e+00,3.438331513000000061e+00
1.309999999999999964e+01,6.124362258999999753e+00,3.240007845000000053e+00
1.330000000000000071e+01,5.640481902999999742e-01,5.096366963999999777e-01
1.350000000000000000e+01,1.202892198000000024e+00,8.519671725999999889e-01
1.369999999999999929e+01,2.461737544000000000e+00,2.563656441000000008e+00
1.390000000000000036e+01,3.283737696999999844e+00,1.785422376999999949e+00
1.409999999999999964e+01,9.591101232999999837e+00,5.719083694000000051e+00
1.430000000000000071e+01,1.566684854999999921e+01,8.364775771999999776e+00
1.450000000000000000e+01,1.127064308000000015e+00,7.160361531000000168e-01
1.469999999999999929e+01,6.970183586999999514e-01,5.802289231999999686e-01
1.490000000000000036e+01,2.430608206000000049e+00,1.806948986999999951e+00
1.509999999999999964e+01,5.414229491999999588e+00,3.407211558000000196e+00
1.530000000000000071e+01,3.426581264000000182e+00,2.852615618000000186e+00
1.550000000000000000e+01,7.556152291000000076e+00,4.373353801999999568e+00
1.569999999999999929e+01,1.722922367000000010e+00,1.800157038000000043e+00
1.590000000000000036e+01,1.203972588000000038e-01,1.195445165000000032e-01
1.610000000000000142e+01,1.869778254000000084e+00,1.869246994999999911e+00
1.630000000000000071e+01,3.339802372999999935e+00,3.591425403000000127e+00
1.650000000000000000e+01,5.656854565999999807e+00,3.146712384999999834e+00
1.669999999999999929e+01,5.200352912999999688e+00,4.566232402999999884e+00
1.689999999999999858e+01,2.356476467999999880e+00,1.860511231000000043e+00
1.710000000000000142e+01,3.888461416000000170e+00,2.144033744000000130e+00
1.730000000000000071e+01,2.091694399000000093e+00,1.813968663000000037e+00
1.750000000000000000e+01,4.820544660999999564e+00,2.809901471999999956e+00
1.769999999999999929e+01,2.938413837999999778e+00,3.031279973000000183e+00
1.789999999999999858e+01,1.159783322000000005e+01,5.221251363000000367e+00
1.810000000000000142e+01,9.338975141000000590e+00,4.941159942999999721e+00
1.830000000000000071e+01,1.458523708999999968e+01,7.174268933999999653e+00
1.850000000000000000e+01,1.118336846000000051e+00,8.278803625999999749e-01
1.869999999999999929e+01,5.952192895999999678e+00,4.337817334000000358e+00
1.889999999999999858e+01,2.674258176000000042e-01,2.565624590999999732e-01
1.910000000000000142e+01,7.247413125999999650e+00,7.071286233999999560e+00
1.930000000000000071e+01,9.469046829999999915e+00,7.381706791000000045e+00
1.950000000000000000e+01,2.117665070000000149e+00,1.552874217999999917e+00
1.969999999999999929e+01,1.460064473999999990e+01,6.791890046999999875e+00
1.989999999999999858e+01,5.753709319999999572e+00,3.133917906000000198e+00
2.010000000000000142e+01,5.432623589000000308e+00,3.095756827000000211e+00
2.030000000000000071e+01,9.818057055999999949e-02,1.035861844999999976e-01
2.050000000000000000e+01,6.118458058999999949e+00,3.593748397999999789e+00
2.069999999999999929e+01,4.296834362000000240e+00,2.685329459000000085e+00
2.089999999999999858e+01,1.444277322000000030e+00,1.052329786999999905e+00
2.110000000000000142e+01,5.724899599999999644e+00,3.885619049000000214e+00
2.130000000000000071e+01,5.712985445000000162e+00,3.349713014000000211e+00
2.150000000000000000e+01,5.405135904999999852e+00,3.195644693999999841e+00
2.169999999999999929e+01,6.025631209000000155e+00,4.007155092999999724e+00
2.189999999999999858e+01,2.476329384000000022e+00,1.565902177999999978e+00
2.210000000000000142e+01,2.563983705000000057e+00,1.783958428999999901e+00
2.230000000000000071e+01,1.723012857000000064e+00,9.339562932999999623e-01
2.250000000000000000e+01,2.386211863999999849e+00,1.941986600999999979e+00
2.269999999999999929e+01,3.237642934000000139e+00,2.330201052000000050e+00
2.289999999999999858e+01,1.288068994000000078e+00,1.094211578999999990e+00
2.310000000000000142e+01,5.089091158999999642e+00,3.366503757999999902e+00
2.330000000000000071e+01,1.642874723999999897e+00,1.216869106000000089e+00
2.350000000000000000e+01,1.705901797999999969e+00,1.165822863999999903e+00
2.369999999999999929e+01,6.068302351000000039e-01,6.218741522999999827e-01
2.389999999999999858e+01,9.991539928999999820e-02,1.223704521999999933e-01
2.410000000000000142e+01,4.616213217000000313e+00,2.969608220000000021e+00
2.430000000000000071e+01,2.113823843000000036e-01,1.183811131999999988e-01
2.450000000000000000e+01,5.294720716999999688e+00,2.763551314999999953e+00
2.469999999999999929e+01,1.012792370000000020e+01,6.871977536000000164e+00
2.489999999999999858e+01,1.324856492999999968e+00,9.747015864000000418e-01
2.510000000000000142e+01,5.035573351000000031e+00,2.197397731000000132e+00
2.530000000000000071e+01,1.245943747999999962e+00,1.052279328000000014e+00
2.550000000000000000e+01,2.583530002999999908e+00,1.485876114000000081e+00
2.569999999999999929e+01,1.064855376999999947e+01,7.472853176000000097e+00
2.589999999999999858e+01,2.173631150999999928e+00,2.375945371999999889e+00
2.610000000000000142e+01,8.480978908999999177e+00,3.953599942999999950e+00
2.630000000000000071e+01,1.004135151999999920e+00,1.041159245000000011e+00
2.650000000000000000e+01,5.503623923000000140e+00,5.012722927000000439e+00
2.669999999999999929e+01,1.357486417999999917e+00,1.280474550000000100e+00
2.689999999999999858e+01,5.878744849000000272e+00,3.304973572999999831e+00
2.710000000000000142e+01,5.267234437999999963e-03,3.384756946000000172e-03
2.730000000000000071e+01,2.079302015000000114e+00,1.422800834000000014e+00
2.750000000000000000e+01,5.058999414999999722e+00,3.987746598999999836e+00
2.769999999999999929e+01,2.296547432000000111e+00,1.446983260000000104e+00
2.789999999999999858e+01,1.182464997999999934e+00,9.065874040000000411e-01
2.810000000000000142e+01,1.368305871000000007e+00,1.179372786999999922e+00
2.830000000000000071e+01,1.544164030999999992e+00,1.417757066999999926e+00
2.850000000000000000e+01,2.027657453999999859e+00,1.509816770999999891e+00
2.869999999999999929e+01,2.634607072000000105e+00,1.870633494000000008e+00
2.889999999999999858e+01,4.583401776999999733e+00,3.113420504000000033e+00
2.910000000000000142e+01,2.356463597999999937e+00,1.373168793999999915e+00
