x_axis,Intensity,Error
-2.487500000000000128e-02,1.881637265000000038e-07,8.674602608999999493e-10
-2.462500000000000105e-02,2.202869848999999960e-07,9.385655317999999566e-10
-2.437500000000000083e-02,2.555368878000000210e-07,1.010872531000000092e-09
-2.412500000000000061e-02,2.897621432000000035e-07,1.076492643000000081e-09
-2.387500000000000039e-02,3.258818909999999812e-07,1.141583237999999971e-09
-2.362500000000000017e-02,3.639255512000000017e-07,1.206361831999999930e-09
-2.337499999999999994e-02,4.068893981000000208e-07,1.275591216000000016e-09
-2.312499999999999972e-02,4.442584155000000051e-07,1.332877989000000050e-09
-2.287499999999999950e-02,4.842680116999999581e-07,1.391604216000000037e-09
-2.262499999999999928e-02,5.258072070999999697e-07,1.450063901000000002e-09
-2.237499999999999906e-02,5.645136972999999929e-07,1.502490830000000026e-09
-2.212499999999999883e-02,6.096062076000000458e-07,1.561346695000000053e-09
-2.187499999999999861e-02,6.493099967000000127e-07,1.611407204999999979e-09
-2.162499999999999839e-02,6.938193598999999879e-07,1.665709982000000033e-09
-2.137500000000000164e-02,7.375491021999999985e-07,1.717405324999999923e-09
-2.112500000000000142e-02,7.793249600000000124e-07,1.765376077999999980e-09
-2.087500000000000119e-02,8.227353493999999641e-07,1.813878861999999921e-09
-2.062500000000000097e-02,8.647530945999999816e-07,1.859623940999999953e-09
-2.037500000000000075e-02,9.104750432000000453e-07,1.908155937999999974e-09
-2.012500000000000053e-02,9.556607934000000733e-07,1.954934569999999875e-09
-1.987500000000000031e-02,1.001592176000000069e-06,2.001363284999999852e-09
-1.962500000000000008e-02,1.044444959999999941e-06,2.043732593999999865e-09
-1.937499999999999986e-02,1.089633341999999944e-06,2.087477354999999811e-09
-1.912499999999999964e-02,1.132616850999999999e-06,2.128265312000000016e-09
-1.887499999999999942e-02,1.175406208000000076e-06,2.168089041999999854e-09
-1.862499999999999920e-02,1.215855137000000077e-06,2.205098802000000087e-09
-1.837499999999999897e-02,1.262075891999999957e-06,2.246605475999999906e-09
-1.812499999999999875e-02,1.307603949999999912e-06,2.286773458000000178e-09
-1.787499999999999853e-02,1.351325732000000047e-06,2.324692150000000027e-09
-1.762499999999999831e-02,1.389947576000000024e-06,2.357683260000000119e-09
-1.737500000000000155e-02,1.431240726000000089e-06,2.392449455000000100e-09
-1.712500000000000133e-02,1.469628797000000042e-06,2.424325474000000106e-09
-1.687500000000000111e-02,1.510539983000000069e-06,2.457841839000000048e-09
-1.662500000000000089e-02,1.551586233000000032e-06,2.491022545000000012e-09
-1.637500000000000067e-02,1.589590028000000031e-06,2.521346466000000206e-09
-1.612500000000000044e-02,1.630498284999999915e-06,2.553578444000000043e-09
-1.587500000000000022e-02,1.665437247999999986e-06,2.580799167999999955e-09
-1.562500000000000000e-02,1.695901171000000051e-06,2.604305945000000109e-09
-1.537499999999999978e-02,1.732091663999999942e-06,2.631950166000000155e-09
-1.512499999999999956e-02,1.768578724000000002e-06,2.659523474000000063e-09
-1.487499999999999933e-02,1.798917156000000024e-06,2.682238243999999823e-09
-1.462500000000000085e-02,1.824327138000000025e-06,2.701127733999999954e-09
-1.437500000000000062e-02,1.855184300999999951e-06,2.723870774000000123e-09
-1.412500000000000040e-02,1.874571334000000005e-06,2.738070160999999866e-09
-1.387500000000000018e-02,1.905557613000000101e-06,2.760619488000000042e-09
-1.362499999999999996e-02,1.919690131999999797e-06,2.770834333999999863e-09
-1.337499999999999974e-02,1.936178212999999834e-06,2.782713880999999855e-09
