x_axis,Intensity,Error
-2.487437186000000106e-02,1.626256465999999997e-07,1.885357508000000016e-08
-2.462311558000000039e-02,1.593456951999999984e-07,1.882360301000000101e-08
-2.437185929999999973e-02,1.271112280000000123e-07,1.881331630999999920e-08
-2.412060301999999906e-02,1.629467393000000012e-07,1.887563574999999862e-08
-2.386934673000000104e-02,1.612646383000000039e-07,1.889910962000000089e-08
-2.361809045000000037e-02,1.414048305000000085e-07,1.886782440000000088e-08
-2.336683416999999971e-02,1.584464200000000030e-07,1.884398876999999843e-08
-2.311557788999999905e-02,1.606252311000000098e-07,1.883128855000000017e-08
-2.286432160999999838e-02,1.703066133999999968e-07,1.884972939999999981e-08
-2.261306533000000119e-02,1.734777934000000103e-07,1.886128972000000032e-08
-2.236180905000000052e-02,1.587541226000000093e-07,1.885891787000000111e-08
-2.211055275999999903e-02,1.406093277999999940e-07,1.886761103999999838e-08
-2.185929647999999836e-02,1.589249132999999892e-07,1.888854903999999912e-08
-2.160804020000000117e-02,1.535033853999999953e-07,1.891399003000000111e-08
-2.135678392000000050e-02,1.713441873999999991e-07,1.891171304999999956e-08
-2.110552763999999984e-02,1.396677232999999899e-07,1.885427740999999855e-08
-2.085427135999999917e-02,1.680675604999999872e-07,1.885742511000000106e-08
-2.060301507999999851e-02,1.744649045999999870e-07,1.886115894999999950e-08
-2.035175879000000049e-02,1.898216183999999882e-07,1.886879592999999906e-08
-2.010050250999999982e-02,1.476698521000000122e-07,1.886957334999999839e-08
-1.984924622999999916e-02,1.535869703999999880e-07,1.885244701999999890e-08
-1.959798994999999849e-02,1.474162390999999898e-07,1.884793674999999995e-08
-1.934673367000000130e-02,1.691223366999999905e-07,1.880844748999999928e-08
-1.909547739000000063e-02,1.633446627999999897e-07,1.882445401000000097e-08
-1.884422110999999997e-02,1.683107091000000024e-07,1.886740632000000128e-08
-1.859296481999999848e-02,1.739102227999999984e-07,1.889266100999999848e-08
-1.834170854000000128e-02,1.669490159000000050e-07,1.885986602000000143e-08
-1.809045226000000062e-02,1.593290145000000098e-07,1.879562027999999843e-08
-1.783919597999999995e-02,1.826076977999999894e-07,1.881459463000000104e-08
-1.758793969999999929e-02,1.210320942000000083e-07,1.886446313999999911e-08
-1.733668341999999862e-02,1.252736724999999905e-07,1.887608241000000104e-08
-1.708542714000000143e-02,1.403083010999999899e-07,1.885556680999999929e-08
-1.683417084999999994e-02,1.595077159000000084e-07,1.883741094999999967e-08
-1.658291456999999927e-02,1.572931154000000047e-07,1.883203187999999840e-08
-1.633165828999999861e-02,1.708748899999999978e-07,1.880449110999999839e-08
-1.608040201000000141e-02,1.521481227999999997e-07,1.883725263000000082e-08
-1.582914573000000075e-02,1.359014427000000009e-07,1.889092388999999928e-08
-1.557788945000000008e-02,1.379035525000000065e-07,1.888728744000000062e-08
-1.532663316999999942e-02,1.510055231000000075e-07,1.885379033000000012e-08
-1.507537687999999966e-02,1.353283198000000118e-07,1.888991224000000022e-08
-1.482412060000000073e-02,1.583070570000000109e-07,1.890704723000000148e-08
-1.457286432000000007e-02,1.913463853999999987e-07,1.886257422000000115e-08
-1.432160803999999940e-02,1.933609701999999939e-07,1.883082284999999896e-08
-1.407035176000000047e-02,1.499239038999999872e-07,1.882921739000000103e-08
-1.381909547999999981e-02,1.493109727999999974e-07,1.886533371000000084e-08
-1.356783919999999914e-02,1.242582586000000063e-07,1.885242774000000069e-08
-1.331658290999999938e-02,1.410929899000000000e-07,1.882956553000000050e-08
-1.306532663000000045e-02,1.352708739999999871e-07,1.883094553999999853e-08
-1.281407034999999979e-02,1.648517507000000109e-07,1.882796219999999945e-08
-1.256281407000000086e-02,1.707509128999999985e-07,1.884839910000000092e-08
-1.231155779000000020e-02,1.597704657999999870e-07,1.880039898000000138e-08
-1.206030150999999953e-02,1.497503225000000061e-07,1.878085120000000010e-08
-1.180904523000000060e-02,1.710652841999999915e-07,1.884457701000000000e-08
-1.155778894000000084e-02,1.772237048999999929e-07,1.881782937000000086e-08
-1.130653266000000018e-02,1.571122850000000124e-07,1.874336724999999992e-08
-1.105527637999999951e-02,1.492727555000000025e-07,1.872151963000000072e-08
-1.080402010000000058e-02,1.455915565999999986e-07,1.867635830000000133e-08
-1.055276381999999992e-02,1.417531194000000005e-07,1.867328237000000069e-08
-1.030150753999999926e-02,1.743893716000000067e-07,1.867756911999999986e-08
-1.005025126000000033e-02,1.839083966000000121e-07,1.859214916999999873e-08
-9.798994974999999247e-03,1.622211124999999917e-07,1.855779757000000030e-08
-9.547738692999999457e-03,1.753549302999999936e-07,1.854538375000000070e-08
-9.296482412000000098e-03,1.608690458000000008e-07,1.853234429999999902e-08
-9.045226131000000738e-03,1.738071588999999886e-07,1.850924572999999893e-08
-8.793969848999999214e-03,1.603310796999999955e-07,1.850328054000000140e-08
-8.542713567999999855e-03,1.583745139999999977e-07,1.847370962999999845e-08
-8.291457286000000065e-03,1.455101259999999912e-07,1.844249871000000062e-08
-8.040201005000000706e-03,1.730420434999999943e-07,1.841777806999999912e-08
-7.788944723999999611e-03,1.697483099000000102e-07,1.841188725000000098e-08
-7.537688441999999822e-03,1.470459077999999990e-07,1.839562054000000055e-08
-7.286432160999999595e-03,1.188072801000000046e-07,1.833036897000000001e-08
-7.035175878999999806e-03,1.359899944000000003e-07,1.829509215000000146e-08
-6.783919597999999579e-03,1.387106350999999983e-07,1.827427099999999909e-08
-6.532663317000000219e-03,1.620685069000000101e-07,1.828861812999999939e-08
-6.281407035000000430e-03,1.656490741999999970e-07,1.826625843999999859e-08
-6.030150754000000203e-03,1.697749503000000122e-07,1.823181943000000058e-08
-5.778894472000000414e-03,1.751146256999999982e-07,1.819321850999999953e-08
-5.527638191000000187e-03,1.469667938999999939e-07,1.818149353000000047e-08
