x_axis,Intensity,Error
-2.487500000000000128e-02,2.057435468999999795e-06,1.282918842000000044e-08
-2.462500000000000105e-02,2.075675043999999984e-06,1.288593059999999976e-08
-2.437500000000000083e-02,2.058556287000000009e-06,1.283268376000000060e-08
-2.412500000000000061e-02,2.054076669999999813e-06,1.281871552000000048e-08
-2.387500000000000039e-02,2.071196092999999874e-06,1.287202297000000059e-08
-2.362500000000000017e-02,2.054477721999999847e-06,1.281997020000000041e-08
-2.337499999999999994e-02,2.041118628000000055e-06,1.277822291999999993e-08
-2.312499999999999972e-02,2.053438569000000152e-06,1.281673013999999923e-08
-2.287499999999999950e-02,2.078957391999999939e-06,1.289612279999999958e-08
-2.262499999999999928e-02,2.076398890000000141e-06,1.288818928000000045e-08
-2.237499999999999906e-02,2.073119132999999950e-06,1.287800690000000012e-08
-2.212499999999999883e-02,2.058799550999999840e-06,1.283345349000000063e-08
-2.187499999999999861e-02,2.046720052000000135e-06,1.279574963999999983e-08
-2.162499999999999839e-02,2.057120819999999891e-06,1.282822403000000056e-08
-2.137500000000000164e-02,2.068001095000000202e-06,1.286210620000000040e-08
-2.112500000000000142e-02,2.079680472000000069e-06,1.289837493000000065e-08
-2.087500000000000119e-02,2.063697039000000201e-06,1.284936906000000063e-08
-2.062500000000000097e-02,2.069281090000000047e-06,1.286608621999999989e-08
-2.037500000000000075e-02,2.074781979999999878e-06,1.288313248999999967e-08
-2.012500000000000053e-02,2.061842586999999900e-06,1.284294415000000082e-08
-1.987500000000000031e-02,2.072082695000000045e-06,1.287479830999999955e-08
-1.962500000000000008e-02,2.050483498000000170e-06,1.280751966999999919e-08
-1.937499999999999986e-02,2.056963455999999954e-06,1.282774155000000029e-08
-1.912499999999999964e-02,2.080563095000000100e-06,1.290111993000000052e-08
-1.887499999999999942e-02,2.057444156000000073e-06,1.282924259000000000e-08
-1.862499999999999920e-02,2.083282935999999961e-06,1.290954957000000031e-08
-1.837499999999999897e-02,2.042084997999999898e-06,1.278126754000000068e-08
-1.812499999999999875e-02,2.080484216000000158e-06,1.290087883999999961e-08
-1.787499999999999853e-02,2.062244913000000109e-06,1.284420377000000001e-08
-1.762499999999999831e-02,2.058885532999999819e-06,1.283374013000000035e-08
-1.737500000000000155e-02,2.086244972000000115e-06,1.291873042999999934e-08
-1.712500000000000133e-02,2.085125051000000084e-06,1.291526261999999919e-08
-1.687500000000000111e-02,2.073845655999999970e-06,1.288028358999999977e-08
-1.662500000000000089e-02,2.059926984000000015e-06,1.283699021999999927e-08
-1.637500000000000067e-02,2.073205992999999938e-06,1.287829799000000043e-08
-1.612500000000000044e-02,2.054887624999999907e-06,1.282127997999999971e-08
-1.587500000000000022e-02,2.069046984000000192e-06,1.286537670000000069e-08
-1.562500000000000000e-02,2.079527225000000138e-06,1.289792061999999993e-08
-1.537499999999999978e-02,2.055048048000000035e-06,1.282178177999999919e-08
-1.512499999999999956e-02,2.073208452999999967e-06,1.287831260999999980e-08
-1.487499999999999933e-02,2.082567292000000122e-06,1.290734547000000081e-08
-1.462500000000000085e-02,2.046089738000000029e-06,1.279380937999999940e-08
-1.437500000000000062e-02,2.074248120000000045e-06,1.288154103999999942e-08
-1.412500000000000040e-02,2.062569204999999948e-06,1.284522763999999932e-08
-1.387500000000000018e-02,2.058249861999999868e-06,1.283177222000000021e-08
-1.362499999999999996e-02,2.077929358000000026e-06,1.289297085999999969e-08
-1.337499999999999974e-02,2.095528791000000033e-06,1.294745561999999939e-08
-1.312499999999999951e-02,2.067850203999999924e-06,1.286166462999999976e-08
-1.287499999999999929e-02,2.068090248999999830e-06,1.286241191000000008e-08
-1.262500000000000080e-02,2.052251203999999838e-06,1.281306336999999951e-08
-1.237500000000000058e-02,2.073450446000000163e-06,1.287907107000000070e-08
-1.212500000000000036e-02,2.043851701000000057e-06,1.278681635000000080e-08
-1.187500000000000014e-02,2.056651204000000169e-06,1.282679198999999968e-08
-1.162499999999999992e-02,2.061771684999999990e-06,1.284275075000000038e-08
