x_axis,Intensity,Error
-2.487437186000000106e-02,5.851776343000000082e-07,6.420079346000000625e-08
-2.462311558000000039e-02,5.287804060999999599e-07,6.430475202000000245e-08
-2.437185929999999973e-02,5.299857451000000413e-07,6.417088712000000441e-08
-2.412060301999999906e-02,5.491772086999999737e-07,6.399112978999999396e-08
-2.386934673000000104e-02,5.655772677000000434e-07,6.408670181000000245e-08
-2.361809045000000037e-02,5.167768347999999630e-07,6.416407099000000595e-08
-2.336683416999999971e-02,5.763992417999999599e-07,6.417213939000000374e-08
-2.311557788999999905e-02,5.243586204999999903e-07,6.420081664999999561e-08
-2.286432160999999838e-02,5.659808910999999612e-07,6.447691554000000608e-08
-2.261306533000000119e-02,4.915833204999999867e-07,6.449181612000000497e-08
-2.236180905000000052e-02,5.527787062999999804e-07,6.427002687000000157e-08
-2.211055275999999903e-02,6.231756840999999815e-07,6.431731860999999665e-08
-2.185929647999999836e-02,6.334507530000000293e-07,6.431949310999999664e-08
-2.160804020000000117e-02,5.237060954999999936e-07,6.434003071999999697e-08
-2.135678392000000050e-02,5.222479565000000066e-07,6.409440939999999954e-08
-2.110552763999999984e-02,5.414768293000000518e-07,6.402689007000000006e-08
-2.085427135999999917e-02,5.144073348999999580e-07,6.407179660999999581e-08
-2.060301507999999851e-02,6.171736652999999791e-07,6.417231282000000393e-08
-2.035175879000000049e-02,5.271793106000000480e-07,6.443293971000000575e-08
-2.010050250999999982e-02,5.832201945999999898e-07,6.430510599000000163e-08
-1.984924622999999916e-02,4.972252387000000419e-07,6.399774429000000640e-08
-1.959798994999999849e-02,5.899770980000000010e-07,6.401261981999999647e-08
-1.934673367000000130e-02,5.655767755999999841e-07,6.414308694000000294e-08
-1.909547739000000063e-02,4.871792220999999511e-07,6.419170765000000029e-08
-1.884422110999999997e-02,5.140134403000000312e-07,6.418371849999999882e-08
-1.859296481999999848e-02,5.436162892999999901e-07,6.420366354000000000e-08
-1.834170854000000128e-02,4.983804264999999522e-07,6.439578792000000293e-08
-1.809045226000000062e-02,5.235806666000000377e-07,6.442374568999999689e-08
-1.783919597999999995e-02,5.431804160000000506e-07,6.444920132999999777e-08
-1.758793969999999929e-02,5.971417790999999754e-07,6.433812938999999687e-08
-1.733668341999999862e-02,5.519487657000000276e-07,6.421805192000000436e-08
-1.708542714000000143e-02,4.571853238999999897e-07,6.402395853000000094e-08
-1.683417084999999994e-02,6.069944066000000293e-07,6.421128066000000084e-08
-1.658291456999999927e-02,5.455474650999999958e-07,6.457660836000000468e-08
-1.633165828999999861e-02,6.045339831999999603e-07,6.429213169000000335e-08
-1.608040201000000141e-02,5.375731386000000398e-07,6.424658389000000600e-08
-1.582914573000000075e-02,4.691700148000000230e-07,6.434924663999999792e-08
-1.557788945000000008e-02,4.907890898000000071e-07,6.425097452999999874e-08
-1.532663316999999942e-02,5.619699390999999547e-07,6.425346577000000474e-08
-1.507537687999999966e-02,5.983783364000000210e-07,6.437602182000000021e-08
-1.482412060000000073e-02,5.851769667999999691e-07,6.424479713999999644e-08
-1.457286432000000007e-02,5.191866392999999749e-07,6.414448048999999966e-08
-1.432160803999999940e-02,5.443838758000000492e-07,6.430081894999999559e-08
-1.407035176000000047e-02,5.667788990999999951e-07,6.420247863999999783e-08
-1.381909547999999981e-02,5.627791854000000026e-07,6.411520084999999741e-08
-1.356783919999999914e-02,6.079784882999999485e-07,6.424670588999999857e-08
-1.331658290999999938e-02,6.303769676000000432e-07,6.427783046999999436e-08
-1.306532663000000045e-02,5.071833767999999971e-07,6.418193283999999638e-08
-1.281407034999999979e-02,6.035751246999999950e-07,6.430210201999999812e-08
-1.256281407000000086e-02,4.455837503000000063e-07,6.440093339999999740e-08
-1.231155779000000020e-02,5.235829170000000272e-07,6.430087455999999826e-08
-1.206030150999999953e-02,4.951788381000000062e-07,6.414953538000000645e-08
-1.180904523000000060e-02,4.803798074999999544e-07,6.431829017999999418e-08
-1.155778894000000084e-02,4.707816388000000105e-07,6.447731276000000333e-08
-1.130653266000000018e-02,5.139972137999999855e-07,6.437048396999999432e-08
-1.105527637999999951e-02,4.923657563000000297e-07,6.428581046000000549e-08
-1.080402010000000058e-02,4.623437309000000092e-07,6.416442000000000620e-08
-1.055276381999999992e-02,6.083769796000000221e-07,6.433946281999999627e-08
-1.030150753999999926e-02,5.075820760999999781e-07,6.465328202000000352e-08
-1.005025126000000033e-02,6.019796986999999498e-07,6.435814069000000496e-08
-9.798994974999999247e-03,5.414897300000000398e-07,6.416497662000000463e-08
-9.547738692999999457e-03,5.250939871999999993e-07,6.435729846999999489e-08
-9.296482412000000098e-03,4.771761684999999602e-07,6.426858144999999774e-08
-9.045226131000000738e-03,5.387813503000000493e-07,6.409410316999999672e-08
-8.793969848999999214e-03,5.647836114999999772e-07,6.403605287999999417e-08
-8.542713567999999855e-03,5.299822243000000175e-07,6.388788291000000493e-08
-8.291457286000000065e-03,4.819860355000000085e-07,6.362944822999999535e-08
-8.040201005000000706e-03,4.787867172999999755e-07,6.342924634000000183e-08
-7.788944723999999611e-03,4.707806869000000197e-07,6.295709691000000347e-08
-7.537688441999999822e-03,5.163828505000000391e-07,6.206262602999999902e-08
-7.286432160999999595e-03,5.159838014999999648e-07,6.119887062999999395e-08
-7.035175878999999806e-03,5.699780595999999961e-07,6.043138972000000342e-08
-6.783919597999999579e-03,6.175810237999999676e-07,5.943235104000000113e-08
-6.532663317000000219e-03,5.192672456000000521e-07,5.867680488999999746e-08
-6.281407035000000430e-03,5.544685071999999886e-07,5.807800277999999691e-08
-6.030150754000000203e-03,5.231872849999999601e-07,5.732910624999999834e-08
-5.778894472000000414e-03,5.175843112999999861e-07,5.632968827999999740e-08
-5.527638191000000187e-03,4.203851800000000064e-07,5.532450863999999897e-08
-5.276381909999999960e-03,4.939841896000000056e-07,5.439124355999999935e-08
-5.025125628000000171e-03,4.467893237000000169e-07,5.332778714000000210e-08
-4.773869346999999944e-03,4.780039002999999897e-07,5.239095375000000007e-08
-4.522613065000000154e-03,5.131745843000000522e-07,5.152257248999999709e-08
-4.271356783999999927e-03,5.639856981999999586e-07,5.041690984999999930e-08
-4.020100502999999700e-03,4.575898218999999779e-07,4.946382273999999950e-08
-3.768844220999999911e-03,4.627916723999999874e-07,4.842512520999999691e-08
-3.517587940000000118e-03,4.335885907000000191e-07,4.724019275000000254e-08
-3.266331657999999895e-03,5.415864254000000031e-07,4.615234801999999673e-08
-3.015075377000000102e-03,4.599874987000000000e-07,4.511453909000000278e-08
-2.763819094999999879e-03,3.895922319999999801e-07,4.424797413999999960e-08
-2.512562814000000085e-03,4.966679002000000088e-07,4.308561943999999994e-08
-2.261306532999999858e-03,4.214704539000000121e-07,4.198538854000000085e-08
-2.010050251000000069e-03,3.443905567000000257e-07,4.133431282999999971e-08
-1.758793970000000059e-03,3.208898128999999984e-07,4.097228419000000097e-08
-1.507537688000000053e-03,3.532838015000000233e-07,4.056506867999999702e-08
-1.256281407000000043e-03,3.879888209000000117e-07,3.994341080999999916e-08
-1.005025126000000033e-03,3.547873366999999791e-07,3.963273077000000063e-08
-7.537688441999999822e-04,3.311871930999999933e-07,3.962762972000000163e-08
-5.025125627999999520e-04,3.331882381000000168e-07,3.960234814999999718e-08
-2.512562813999999760e-04,3.167864810999999815e-07,3.960130955999999847e-08
0.000000000000000000e+00,3.267858427999999950e-07,3.960634429000000148e-08
2.512562813999999760e-04,3.333695860000000070e-07,3.976086136000000063e-08
5.025125627999999520e-04,3.742003508000000149e-07,3.965714710000000125e-08
7.537688441999999822e-04,3.555856284000000257e-07,3.980185335999999824e-08
1.005025126000000033e-03,3.515850305999999813e-07,3.975364303000000300e-08
1.256281407000000043e-03,3.479907564000000041e-07,3.977483639999999796e-08
1.507537688000000053e-03,3.591874696999999980e-07,4.031425273000000020e-08
1.758793970000000059e-03,3.627905495000000161e-07,4.092384133000000158e-08
2.010050251000000069e-03,3.167909880000000037e-07,4.154375857000000259e-08
2.261306532999999858e-03,2.963931530000000248e-07,4.189950413999999974e-08
2.512562814000000085e-03,4.055900676999999910e-07,4.269483695999999781e-08
2.763819094999999879e-03,4.207818148999999845e-07,4.401957561999999982e-08
3.015075377000000102e-03,3.915949352000000259e-07,4.525178205000000132e-08
3.266331657999999895e-03,4.311953544000000112e-07,4.624763331999999853e-08
3.517587940000000118e-03,4.063559470999999774e-07,4.740234687000000177e-08
3.768844220999999911e-03,4.984081756999999636e-07,4.879111369000000327e-08
4.020100502999999700e-03,4.123998484999999934e-07,4.976769247000000109e-08
4.271356783999999927e-03,4.195913337999999922e-07,5.050966070000000300e-08
4.522613065000000154e-03,5.111859953000000024e-07,5.156685178999999870e-08
4.773869346999999944e-03,4.907897257000000162e-07,5.247491166999999720e-08
5.025125628000000171e-03,5.455870640999999629e-07,5.345438840999999965e-08
5.276381909999999960e-03,4.807882411999999680e-07,5.454031114999999977e-08
5.527638191000000187e-03,5.031873757000000465e-07,5.548837548000000286e-08
5.778894472000000414e-03,5.571879883999999627e-07,5.634459753000000285e-08
6.030150754000000203e-03,5.491866724999999563e-07,5.705425201999999982e-08
