x_axis,Intensity,Error
-2.487437186000000106e-02,6.548748929000000000e-09,3.491834622999999756e-10
-2.462311558000000039e-02,6.583626985000000053e-09,3.566131493999999861e-10
-2.437185929999999973e-02,6.066253860000000047e-09,3.634517131999999898e-10
-2.412060301999999906e-02,6.321322534999999654e-09,3.699626531000000173e-10
-2.386934673000000104e-02,6.042261351999999672e-09,3.764025894999999992e-10
-2.361809045000000037e-02,6.601982005000000127e-09,3.828388406999999863e-10
-2.336683416999999971e-02,6.488039034000000064e-09,3.892540838000000116e-10
-2.311557788999999905e-02,6.351025286000000278e-09,3.954782357999999840e-10
-2.286432160999999838e-02,6.710298050000000081e-09,4.018947824000000153e-10
-2.261306533000000119e-02,6.049616204000000256e-09,4.080290811000000014e-10
-2.236180905000000052e-02,5.809510298999999668e-09,4.134292971000000248e-10
-2.211055275999999903e-02,7.155641463999999981e-09,4.190237909000000051e-10
-2.185929647999999836e-02,5.079358915000000362e-09,4.241846870000000003e-10
-2.160804020000000117e-02,6.558327522000000041e-09,4.291974487999999765e-10
-2.135678392000000050e-02,5.676796740000000037e-09,4.343221577000000201e-10
-2.110552763999999984e-02,5.291387441999999922e-09,4.387679759999999955e-10
-2.085427135999999917e-02,7.375087150999999671e-09,4.440291565999999756e-10
-2.060301507999999851e-02,4.875361792999999949e-09,4.486423485000000224e-10
-2.035175879000000049e-02,5.942547049000000067e-09,4.526284438999999888e-10
-2.010050250999999982e-02,4.879456531999999959e-09,4.568777569000000105e-10
-1.984924622999999916e-02,6.185766850000000063e-09,4.611531440000000105e-10
-1.959798994999999849e-02,4.106685128999999882e-09,4.649670352999999765e-10
-1.934673367000000130e-02,5.264180372000000409e-09,4.682187254000000071e-10
-1.909547739000000063e-02,4.330831552999999727e-09,4.714616685000000226e-10
-1.884422110999999997e-02,4.781920644999999839e-09,4.744994112999999700e-10
-1.859296481999999848e-02,4.317229883000000317e-09,4.771127357999999775e-10
-1.834170854000000128e-02,5.633840964999999704e-09,4.799369215000000476e-10
-1.809045226000000062e-02,4.925042809000000357e-09,4.828566002999999798e-10
-1.783919597999999995e-02,4.014602887000000403e-09,4.842489918000000270e-10
-1.758793969999999929e-02,3.846761323999999922e-09,4.846111272000000505e-10
-1.733668341999999862e-02,4.107430369000000208e-09,4.845081332999999944e-10
-1.708542714000000143e-02,4.012175911999999754e-09,4.849866430999999883e-10
-1.683417084999999994e-02,4.075302466999999781e-09,4.851973448000000332e-10
