x_axis,Intensity,Error
-2.487500000000000128e-02,5.467667256999999755e-08,2.091393793000000014e-10
-2.462500000000000105e-02,5.457192832999999707e-08,2.089389948000000057e-10
-2.437500000000000083e-02,5.489511165000000288e-08,2.095569084000000099e-10
-2.412500000000000061e-02,5.464876074000000267e-08,2.090862417999999941e-10
-2.387500000000000039e-02,5.453842933000000242e-08,2.088751047999999984e-10
-2.362500000000000017e-02,5.476483297000000288e-08,2.093083176000000100e-10
-2.337499999999999994e-02,5.443767660999999848e-08,2.086822528999999889e-10
-2.312499999999999972e-02,5.449690947000000296e-08,2.087958218999999878e-10
-2.287499999999999950e-02,5.429300077999999911e-08,2.084048167999999878e-10
-2.262499999999999928e-02,5.464764869000000139e-08,2.090841865999999967e-10
-2.237499999999999906e-02,5.473780078000000319e-08,2.092569743000000109e-10
-2.212499999999999883e-02,5.446665100999999673e-08,2.087381175000000098e-10
-2.187499999999999861e-02,5.466267931999999954e-08,2.091134787000000102e-10
-2.162499999999999839e-02,5.447071440999999832e-08,2.087460230999999981e-10
-2.137500000000000164e-02,5.428195716000000284e-08,2.083840961999999883e-10
-2.112500000000000142e-02,5.478359854000000147e-08,2.093447892999999934e-10
-2.087500000000000119e-02,5.439241509999999991e-08,2.085961271000000121e-10
-2.062500000000000097e-02,5.447484731999999873e-08,2.087541993000000069e-10
-2.037500000000000075e-02,5.448054037000000116e-08,2.087650607000000018e-10
-2.012500000000000053e-02,5.435011117999999967e-08,2.085151726000000059e-10
-1.987500000000000031e-02,5.445574141999999803e-08,2.087177648000000062e-10
-1.962500000000000008e-02,5.488455135999999806e-08,2.095379731999999877e-10
-1.937499999999999986e-02,5.462621453000000064e-08,2.090442705000000025e-10
-1.912499999999999964e-02,5.492940785999999838e-08,2.096236928999999918e-10
-1.887499999999999942e-02,5.426706141000000003e-08,2.083560827999999924e-10
-1.862499999999999920e-02,5.474467593999999847e-08,2.092710240999999982e-10
-1.837499999999999897e-02,5.435751781000000273e-08,2.085297785999999976e-10
-1.812499999999999875e-02,5.439036215000000145e-08,2.085927735999999988e-10
-1.787499999999999853e-02,5.440477168000000179e-08,2.086205040999999897e-10
-1.762499999999999831e-02,5.476480253999999864e-08,2.093096486999999932e-10
-1.737500000000000155e-02,5.471521293000000179e-08,2.092149629000000123e-10
-1.712500000000000133e-02,5.418725462000000218e-08,2.082031878000000007e-10
-1.687500000000000111e-02,5.448888969000000049e-08,2.087818682999999978e-10
-1.662500000000000089e-02,5.446652831999999716e-08,2.087390575000000096e-10
-1.637500000000000067e-02,5.471774037000000278e-08,2.092199508999999966e-10
-1.612500000000000044e-02,5.462414345999999838e-08,2.090410211000000073e-10
-1.587500000000000022e-02,5.444897083999999672e-08,2.087056124000000092e-10
-1.562500000000000000e-02,5.483704754000000287e-08,2.094479951999999909e-10
-1.537499999999999978e-02,5.444341738999999908e-08,2.086950595000000081e-10
-1.512499999999999956e-02,5.461623461999999918e-08,2.090260617000000119e-10
-1.487499999999999933e-02,5.461547970999999693e-08,2.090246191999999967e-10
-1.462500000000000085e-02,5.458670139000000030e-08,2.089695831000000113e-10
-1.437500000000000062e-02,5.474031571999999855e-08,2.092634687999999956e-10
-1.412500000000000040e-02,5.426995503999999716e-08,2.083625068999999882e-10
-1.387500000000000018e-02,5.466914661999999814e-08,2.091275079999999889e-10
-1.362499999999999996e-02,5.454036968999999957e-08,2.088810941999999985e-10
-1.337499999999999974e-02,5.462280754999999952e-08,2.090388930999999938e-10
-1.312499999999999951e-02,5.453161150999999994e-08,2.088644019000000012e-10
-1.287499999999999929e-02,5.458122688000000236e-08,2.089594291999999886e-10
-1.262500000000000080e-02,5.457725248999999755e-08,2.089518701000000032e-10
-1.237500000000000058e-02,5.417807396999999973e-08,2.081863548999999933e-10
-1.212500000000000036e-02,5.455976751000000201e-08,2.089182854000000127e-10
-1.187500000000000014e-02,5.441890670999999900e-08,2.086486299000000117e-10
-1.162499999999999992e-02,5.504851273000000180e-08,2.098521827000000009e-10
-1.137499999999999969e-02,5.412455053999999993e-08,2.080836390999999911e-10
-1.112499999999999947e-02,5.467415847000000180e-08,2.091374991999999921e-10
